,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
252,28.5,8.0,65.0,28.47504,0.1754364,4.995558,8.098546,0.5623892,4.554535,0.9117168
253,28.5,8.5,65.0,28.47331,0.1857303,5.288355,8.605311,0.5604568,4.822906,0.9119859
254,28.5,9.0,65.0,28.47158,0.1956853,5.571469,9.096829,0.5585893,5.081392,0.912038
255,28.5,9.5,65.0,28.47001,0.2060017,5.864871,9.605037,0.5567442,5.347548,0.9117931
256,28.5,10.0,65.0,28.46821,0.2161895,6.154529,10.10648,0.5549088,5.608174,0.9112272
257,28.5,10.5,65.0,28.46698,0.2262963,6.44197,10.60447,0.5530612,5.864922,0.9104236
258,28.5,11.0,65.0,28.46508,0.2363805,6.728589,11.10104,0.5512058,6.118958,0.9093971
259,28.5,11.5,65.0,28.4637,0.2465598,7.018006,11.60284,0.5494029,6.374632,0.9083252
260,28.5,12.0,65.0,28.46187,0.2569529,7.313359,12.1148,0.5476508,6.634679,0.9072
261,29.0,8.0,65.0,28.47516,0.1754388,4.995647,8.098665,0.5623571,4.554342,0.911662
262,29.0,8.5,65.0,28.47355,0.1857172,5.288029,8.605589,0.5604492,4.822996,0.9120592
263,29.0,9.0,65.0,28.47239,0.1956868,5.571671,9.096682,0.5585936,5.081348,0.9119971
264,29.0,9.5,65.0,28.47014,0.2060091,5.865108,9.605321,0.5567405,5.347671,0.911777
265,29.0,10.0,65.0,28.46862,0.2161885,6.154591,10.10666,0.5549137,5.608324,0.9112424
266,29.0,10.5,65.0,28.46699,0.2263013,6.442116,10.60459,0.5530556,5.864926,0.9104037
267,29.0,11.0,65.0,28.46512,0.2363892,6.728845,11.10114,0.5512063,6.119017,0.9093711
268,29.0,11.5,65.0,28.46325,0.2465774,7.018395,11.6031,0.5493994,6.374735,0.9082897
269,29.0,12.0,65.0,28.46166,0.2569772,7.313998,12.1149,0.5476468,6.634688,0.907122
270,29.5,8.0,65.0,29.46716,0.1758495,5.181784,8.102044,0.5832633,4.725625,0.9119686
271,29.5,8.5,65.0,29.46572,0.1861423,5.484817,8.609187,0.5813191,5.004685,0.9124617
272,29.5,9.0,65.0,29.46396,0.1960955,5.77775,9.100396,0.5794513,5.273237,0.9126799
273,29.5,9.5,65.0,29.46247,0.206394,6.080876,9.608674,0.5776134,5.550098,0.9127135
274,29.5,10.0,65.0,29.4612,0.2165739,6.380528,10.11018,0.5757665,5.8211,0.9123226
275,29.5,10.5,65.0,29.45958,0.2266742,6.677726,10.60801,0.5739187,6.088137,0.9117082
276,29.5,11.0,65.0,29.45772,0.236786,6.975177,11.10479,0.5720607,6.352614,0.9107459
277,29.5,11.5,65.0,29.45573,0.2469624,7.274457,11.60633,0.5702631,6.618662,0.9098496
278,29.5,12.0,65.0,29.4542,0.2573656,7.580497,12.11822,0.5685007,6.889218,0.9088082
279,30.0,8.0,65.0,29.46814,0.1758596,5.182254,8.101895,0.5832905,4.725759,0.9119117
280,30.0,8.5,65.0,29.46614,0.186136,5.484708,8.609039,0.58131,5.00452,0.9124497
281,30.0,9.0,65.0,29.46459,0.196104,5.778123,9.100405,0.5794789,5.273492,0.9126652
282,30.0,9.5,65.0,29.46266,0.2064057,6.08126,9.608431,0.5776126,5.549951,0.9126317
283,30.0,10.0,65.0,29.46095,0.2165868,6.380853,10.10973,0.575775,5.820931,0.9122497
284,30.0,10.5,65.0,29.4593,0.2266919,6.678184,10.60757,0.5739339,6.088046,0.9116319
285,30.0,11.0,65.0,29.45772,0.2367865,6.97519,11.10477,0.5720729,6.352738,0.910762
286,30.0,11.5,65.0,29.45631,0.2469521,7.274296,11.606,0.5702875,6.618758,0.9098828
287,30.0,12.0,65.0,29.45436,0.2573528,7.580161,12.1182,0.5685107,6.889327,0.9088629
288,30.5,8.0,65.0,30.47633,0.1762718,5.372115,8.105124,0.6045349,4.899831,0.912086
289,30.5,8.5,65.0,30.47423,0.1865482,5.684914,8.612413,0.6025706,5.189587,0.9128699
290,30.5,9.0,65.0,30.47307,0.1965214,5.988611,9.103763,0.6006956,5.46859,0.913165
291,30.5,9.5,65.0,30.47116,0.2068237,6.302157,9.611664,0.5988379,5.755829,0.9133108
292,30.5,10.0,65.0,30.46962,0.2169895,6.611586,10.11332,0.5969919,6.03757,0.9131804
293,30.5,10.5,65.0,30.46856,0.2270936,6.919216,10.6111,0.5951365,6.315055,0.9126835
294,30.5,11.0,65.0,30.46604,0.237196,7.226422,11.10844,0.5932741,6.59035,0.9119797
295,30.5,11.5,65.0,30.46436,0.2473522,7.535427,11.60948,0.5914686,6.866642,0.9112479
296,30.5,12.0,65.0,30.46269,0.2577516,7.851809,12.12153,0.589708,7.148161,0.9103841
297,31.0,8.0,65.0,30.47606,0.1762664,5.371905,8.105407,0.6045594,4.900199,0.9121903
298,31.0,8.5,65.0,30.47455,0.1865628,5.685418,8.612711,0.6025878,5.189914,0.9128466
299,31.0,9.0,65.0,30.47233,0.1965232,5.988519,9.10394,0.600712,5.468846,0.9132217
300,31.0,9.5,65.0,30.47101,0.2068062,6.301592,9.611519,0.5988342,5.755706,0.9133733
301,31.0,10.0,65.0,30.46951,0.2169886,6.611537,10.11337,0.5969989,6.037671,0.9132023
302,31.0,10.5,65.0,30.46802,0.2270832,6.918777,10.61104,0.595136,6.315009,0.9127349
303,31.0,11.0,65.0,30.46643,0.2371949,7.226481,11.10826,0.593282,6.590329,0.9119692
304,31.0,11.5,65.0,30.46511,0.2473481,7.535488,11.60922,0.5915015,6.866873,0.9112712
305,31.0,12.0,65.0,30.46378,0.2577538,7.852155,12.12135,0.5897219,7.148225,0.910352
306,31.5,8.0,65.0,31.46967,0.1766817,5.560113,8.10849,0.6254677,5.071598,0.9121394
307,31.5,8.5,65.0,31.46744,0.1869716,5.883517,8.616102,0.6234902,5.372055,0.9130687
308,31.5,9.0,65.0,31.46592,0.1969225,6.196348,9.107587,0.6216093,5.66136,0.9136608
309,31.5,9.5,65.0,31.46464,0.2072267,6.520313,9.614903,0.6197207,5.958555,0.9138448
310,31.5,10.0,65.0,31.46299,0.2173973,6.839968,10.11653,0.6178895,6.250896,0.913878
311,31.5,10.5,65.0,31.46156,0.227495,7.157347,10.61425,0.6160113,6.538498,0.9135366
312,31.5,11.0,65.0,31.4599,0.2376005,7.47489,11.11194,0.6141658,6.824574,0.913
313,31.5,11.5,65.0,31.45821,0.2477577,7.794015,11.61264,0.6123542,7.111048,0.9123728
314,31.5,12.0,65.0,31.45573,0.258167,8.120832,12.12499,0.6105688,7.403143,0.9116237
315,32.0,8.0,65.0,31.46863,0.1766855,5.560052,8.108693,0.6254573,5.071642,0.9121572
316,32.0,8.5,65.0,31.4672,0.1869789,5.883702,8.616157,0.6234778,5.371983,0.9130277
317,32.0,9.0,65.0,31.46546,0.1969405,6.196824,9.107721,0.6215782,5.661161,0.9135585
318,32.0,9.5,65.0,31.46352,0.2072185,6.519823,9.615091,0.6197145,5.958611,0.9139223
319,32.0,10.0,65.0,31.46161,0.217397,6.839658,10.11673,0.6178597,6.250718,0.9138933
320,32.0,10.5,65.0,31.45986,0.2275096,7.157421,10.61443,0.6159943,6.538429,0.9135175
321,32.0,11.0,65.0,31.45869,0.2376154,7.475068,11.11195,0.6141512,6.824415,0.9129569
322,32.0,11.5,65.0,31.45711,0.247783,7.794535,11.61281,0.6123378,7.110962,0.9123011
323,32.0,12.0,65.0,31.45539,0.2581661,8.120717,12.12494,0.6105484,7.402865,0.9116024
324,32.5,8.0,65.0,32.48077,0.1763386,5.727613,8.073075,0.6490341,5.239701,0.914814
325,32.5,8.5,65.0,32.4794,0.1866243,6.061445,8.581004,0.6470553,5.552384,0.9160167
326,32.5,9.0,65.0,32.47734,0.1966035,6.385159,9.072812,0.6451222,5.853072,0.9166682
327,32.5,9.5,65.0,32.47531,0.2068807,6.718516,9.579841,0.6431828,6.161588,0.9171056
328,32.5,10.0,65.0,32.47338,0.2170429,7.048118,10.08172,0.6412844,6.465249,0.9173015
329,32.5,10.5,65.0,32.47215,0.2271476,7.375973,10.5793,0.6394917,6.765378,0.9172184
330,32.5,11.0,65.0,32.47065,0.2372605,7.704002,11.07769,0.6375771,7.062881,0.9167809
331,32.5,11.5,65.0,32.46927,0.2474166,8.033435,11.5781,0.6357673,7.360976,0.9162924
332,32.5,12.0,65.0,32.46774,0.2578132,8.370609,12.09049,0.6340163,7.66557,0.9157721
333,33.0,8.0,65.0,32.48144,0.1763382,5.727719,8.073141,0.6489952,5.23943,0.9147499
334,33.0,8.5,65.0,32.47964,0.1866283,6.061619,8.580953,0.647031,5.552143,0.9159504
335,33.0,9.0,65.0,32.47737,0.1965962,6.384928,9.073027,0.6452034,5.853947,0.9168384
336,33.0,9.5,65.0,32.47571,0.2068564,6.717807,9.579808,0.6431699,6.161444,0.9171809
337,33.0,10.0,65.0,32.47393,0.2170434,7.048254,10.08155,0.6413261,6.46556,0.917328
338,33.0,10.5,65.0,32.47229,0.227145,7.37592,10.57941,0.6394501,6.765005,0.9171744
339,33.0,11.0,65.0,32.4703,0.2372487,7.703537,11.07778,0.6375871,7.063053,0.9168585
340,33.0,11.5,65.0,32.46925,0.2474027,8.032981,11.57792,0.6358038,7.361287,0.916383
341,33.0,12.0,65.0,32.46761,0.2578012,8.370189,12.09038,0.6340238,7.66559,0.9158205
342,33.5,8.0,65.0,33.47323,0.1767453,5.916237,8.075178,0.6698605,5.409243,0.9143046
343,33.5,8.5,65.0,33.47182,0.1870283,6.260178,8.583318,0.6679442,5.733177,0.915817
344,33.5,9.0,65.0,33.46987,0.1970006,6.593584,9.075671,0.6659358,6.043814,0.9166205
345,33.5,9.5,65.0,33.46811,0.2072715,6.936985,9.582012,0.6640964,6.363379,0.917312
346,33.5,10.0,65.0,33.46578,0.2174346,7.276618,10.08381,0.6622517,6.678022,0.917737
347,33.5,10.5,65.0,33.46431,0.2275292,7.614106,10.58135,0.6603524,6.987422,0.9176944
348,33.5,11.0,65.0,33.46275,0.2376504,7.952434,11.08002,0.6584814,7.295985,0.9174532
349,33.5,11.5,65.0,33.4608,0.2477878,8.29118,11.57996,0.6566608,7.604109,0.9171323
350,33.5,12.0,65.0,33.45909,0.258184,8.6386,12.09247,0.6549351,7.919786,0.9167904
351,34.0,8.0,65.0,33.47244,0.1767334,5.915699,8.075267,0.6700016,5.410441,0.9145904
352,34.0,8.5,65.0,33.47091,0.1870172,6.259638,8.583344,0.6679691,5.733409,0.915933
353,34.0,9.0,65.0,33.46943,0.1969961,6.593346,9.07551,0.6659871,6.044173,0.916708
354,34.0,9.5,65.0,33.46789,0.207246,6.936086,9.581958,0.6641936,6.364275,0.9175599
355,34.0,10.0,65.0,33.46602,0.2174212,7.276222,10.08387,0.662256,6.678103,0.9177982
356,34.0,10.5,65.0,33.46459,0.2275219,7.613927,10.58139,0.6602802,6.986681,0.9176185
357,34.0,11.0,65.0,33.46234,0.23763,7.951655,11.07983,0.6584718,7.295756,0.9175141
358,34.0,11.5,65.0,33.46077,0.2477795,8.290892,11.58004,0.6566529,7.604068,0.9171593
359,34.0,12.0,65.0,33.45927,0.2581846,8.638669,12.09258,0.6548486,7.918806,0.9166697
360,34.5,8.0,65.0,34.48383,0.1771209,6.107806,8.077522,0.6911417,5.582712,0.9140291
361,34.5,8.5,65.0,34.48259,0.1874029,6.46214,8.58568,0.6891664,5.916962,0.9156351
362,34.5,9.0,65.0,34.48098,0.1973781,6.805791,9.078276,0.687336,6.239825,0.9168406
363,34.5,9.5,65.0,34.47929,0.2076251,7.158766,9.584278,0.6854277,6.569329,0.9176623
364,34.5,10.0,65.0,34.47812,0.2177972,7.509237,10.08617,0.6835008,6.893904,0.9180565
365,34.5,10.5,65.0,34.47646,0.2278876,7.856756,10.58344,0.6816481,7.214182,0.9182138
366,34.5,11.0,65.0,34.4745,0.2380165,8.205501,11.08248,0.6798169,7.534058,0.9181716
367,34.5,11.5,65.0,34.47256,0.2481427,8.554115,11.58217,0.6779877,7.85257,0.9179874
368,34.5,12.0,65.0,34.47081,0.2585303,8.911749,12.09489,0.6761705,8.178209,0.9176885
369,35.0,8.0,65.0,34.4844,0.1771243,6.108026,8.077596,0.6913015,5.584054,0.9142157
370,35.0,8.5,65.0,34.4833,0.1874,6.462171,8.585809,0.6891802,5.91717,0.9156628
371,35.0,9.0,65.0,34.48139,0.197373,6.805697,9.078269,0.6872836,6.239346,0.9167828
372,35.0,9.5,65.0,34.47928,0.2076327,7.159024,9.584044,0.6853392,6.568321,0.9174883
373,35.0,10.0,65.0,34.47791,0.2178055,7.50948,10.08613,0.6835184,6.894058,0.9180473
374,35.0,10.5,65.0,34.47622,0.2278844,7.856594,10.58358,0.6816337,7.214122,0.9182252
375,35.0,11.0,65.0,34.47474,0.2379985,8.204936,11.08254,0.6798345,7.534291,0.9182633
376,35.0,11.5,65.0,34.47261,0.2481271,8.553589,11.58217,0.6780075,7.852798,0.9180706
377,35.0,12.0,65.0,34.47108,0.2585238,8.911592,12.09486,0.6761289,8.177686,0.9176458
378,25.0,8.0,70.0,24.93382,0.1800014,4.488123,8.089027,0.5028655,4.067693,0.9063238
379,25.0,8.5,70.0,24.92863,0.1906336,4.752235,8.594777,0.5010447,4.306367,0.9061773
380,25.0,9.0,70.0,24.92673,0.2009841,5.009876,9.086721,0.499265,4.536682,0.9055477
381,25.0,9.5,70.0,24.92515,0.211687,5.27633,9.595591,0.4975539,4.774323,0.9048567
382,25.0,10.0,70.0,24.92387,0.2222236,5.53867,10.09696,0.4957615,5.005682,0.9037697
383,25.0,10.5,70.0,24.92183,0.2327114,5.799592,10.59519,0.4939728,5.233738,0.9024321
384,25.0,11.0,70.0,24.92038,0.2431475,6.059329,11.09135,0.4921597,5.458714,0.9008777
385,25.0,11.5,70.0,24.91894,0.253718,6.322383,11.59384,0.4904423,5.686111,0.8993621
386,25.0,12.0,70.0,24.91714,0.2644933,6.590416,12.10572,0.4887324,5.916457,0.8977365
387,25.5,8.0,70.0,24.93061,0.1800079,4.487706,8.089312,0.5028657,4.067837,0.9064401
388,25.5,8.5,70.0,24.92935,0.1906366,4.752446,8.595031,0.5010775,4.306777,0.9062231
389,25.5,9.0,70.0,24.92735,0.2009741,5.009752,9.08663,0.4993023,4.536975,0.9056287
390,25.5,9.5,70.0,24.92593,0.21168,5.276321,9.595627,0.4975502,4.774306,0.904855
391,25.5,10.0,70.0,24.924,0.2222295,5.538848,10.09719,0.4957686,5.005868,0.9037742
392,25.5,10.5,70.0,24.92254,0.2327136,5.799814,10.59487,0.4939898,5.233756,0.9024007
393,25.5,11.0,70.0,24.92053,0.2431462,6.059331,11.09106,0.4921758,5.458754,0.9008839
394,25.5,11.5,70.0,24.91888,0.2537139,6.322267,11.59361,0.4904231,5.685775,0.8993254
395,25.5,12.0,70.0,24.91691,0.2644775,6.589962,12.10531,0.4887286,5.916209,0.8977606
396,26.0,8.0,70.0,25.96926,0.1804227,4.685446,8.09261,0.5253184,4.251197,0.9073198
397,26.0,8.5,70.0,25.96709,0.1910561,4.961172,8.598718,0.5234623,4.501104,0.9072664
398,26.0,9.0,70.0,25.96565,0.2013935,5.229314,9.090302,0.5217233,4.742622,0.9069301
399,26.0,9.5,70.0,25.96385,0.2121031,5.507013,9.59922,0.5199652,4.991261,0.9063463
400,26.0,10.0,70.0,25.96284,0.2226496,5.780614,10.10061,0.5181788,5.233921,0.9054264
401,26.0,10.5,70.0,25.96082,0.2331304,6.052257,10.5985,0.516399,5.473053,0.9042997
402,26.0,11.0,70.0,25.95871,0.2435625,6.322568,11.0947,0.5145765,5.709071,0.9029672
403,26.0,11.5,70.0,25.95743,0.2541401,6.596825,11.59709,0.5128489,5.947555,0.9015785
404,26.0,12.0,70.0,25.95577,0.264902,6.875735,12.10884,0.5111562,6.189509,0.9001961
405,26.5,8.0,70.0,25.96943,0.1804307,4.685682,8.092469,0.5253145,4.251091,0.9072514
406,26.5,8.5,70.0,25.96761,0.1910692,4.96161,8.598871,0.5234869,4.501396,0.907245
407,26.5,9.0,70.0,25.966,0.2014047,5.229674,9.0904,0.5217301,4.742735,0.9068892
408,26.5,9.5,70.0,25.96429,0.2121022,5.507084,9.599242,0.5199838,4.99145,0.9063689
409,26.5,10.0,70.0,25.96237,0.2226443,5.780375,10.10062,0.518175,5.23389,0.9054584
410,26.5,10.5,70.0,25.96091,0.233114,6.051852,10.5987,0.5163988,5.473154,0.9043768
411,26.5,11.0,70.0,25.95905,0.2435554,6.322467,11.09484,0.5146003,5.70941,0.9030352
412,26.5,11.5,70.0,25.95746,0.2541197,6.596302,11.59711,0.5128683,5.947789,0.9016855
413,26.5,12.0,70.0,25.95549,0.2648913,6.875384,12.10906,0.511158,6.189641,0.9002612
414,27.0,8.0,70.0,26.96751,0.180846,4.876966,8.096186,0.5467675,4.426731,0.9076815
415,27.0,8.5,70.0,26.96717,0.1915019,5.164264,8.602963,0.5449495,4.68818,0.9078118
416,27.0,9.0,70.0,26.96504,0.2018097,5.441807,9.0941,0.5431508,4.939467,0.9076889
417,27.0,9.5,70.0,26.96376,0.2125107,5.730088,9.602872,0.5414012,5.199007,0.9073171
418,27.0,10.0,70.0,26.96138,0.22307,6.014275,10.10435,0.5396189,5.452497,0.9065926
419,27.0,10.5,70.0,26.95981,0.2335478,6.296405,10.60238,0.5378183,5.702155,0.9056206
420,27.0,11.0,70.0,26.95768,0.2439864,6.577307,11.09882,0.5360264,5.949258,0.9045128
421,27.0,11.5,70.0,26.95643,0.2545372,6.861414,11.60083,0.534298,6.198301,0.9033563
422,27.0,12.0,70.0,26.9542,0.2653014,7.150988,12.11258,0.5325866,6.450997,0.9021127
423,27.5,8.0,70.0,26.9675,0.1808536,4.877169,8.09606,0.5467888,4.426835,0.9076648
424,27.5,8.5,70.0,26.96589,0.1914912,5.163732,8.602668,0.5449623,4.688129,0.9078956
425,27.5,9.0,70.0,26.9642,0.2018323,5.442247,9.094156,0.5431678,4.939652,0.9076495
426,27.5,9.5,70.0,26.96218,0.2125308,5.730295,9.602736,0.541414,5.199055,0.9072927
427,27.5,10.0,70.0,26.96041,0.2230738,6.01416,10.10415,0.5396188,5.452388,0.9065917
428,27.5,10.5,70.0,26.95861,0.2335503,6.296191,10.60224,0.5378461,5.702373,0.9056862
429,27.5,11.0,70.0,26.95665,0.2439846,6.577006,11.09861,0.5360247,5.949128,0.9045343
430,27.5,11.5,70.0,26.955,0.2545411,6.861157,11.60056,0.5342805,6.197951,0.9033391
431,27.5,12.0,70.0,26.95357,0.2653008,7.150804,12.11236,0.5325757,6.45075,0.9021014
432,28.0,8.0,70.0,27.97783,0.1812801,5.071823,8.099347,0.5686294,4.605527,0.9080616
433,28.0,8.5,70.0,27.97589,0.1919296,5.369403,8.606264,0.5667961,4.877996,0.9084802
434,28.0,9.0,70.0,27.97412,0.202253,5.65785,9.097663,0.565003,5.140207,0.9085088
435,28.0,9.5,70.0,27.97255,0.2129339,5.956305,9.606239,0.5632412,5.41063,0.9083869
436,28.0,10.0,70.0,27.96997,0.2234796,6.250718,10.10756,0.5614504,5.674895,0.907879
437,28.0,10.5,70.0,27.9688,0.2339429,6.543102,10.60554,0.5596736,5.935641,0.90716
438,28.0,11.0,70.0,27.96717,0.2443864,6.834796,11.10233,0.5578581,6.193527,0.9061758
439,28.0,11.5,70.0,27.9653,0.2549461,7.129645,11.60395,0.5561296,6.453302,0.9051364
440,28.0,12.0,70.0,27.96339,0.265717,7.430346,12.1159,0.5544103,6.717182,0.9040201
441,28.5,8.0,70.0,27.97764,0.1812737,5.071611,8.099597,0.5686305,4.605678,0.9081292
442,28.5,8.5,70.0,27.97536,0.1919263,5.369209,8.606574,0.5667869,4.878094,0.9085312
443,28.5,9.0,70.0,27.97319,0.2022358,5.65718,9.097754,0.5650042,5.14027,0.9086276
444,28.5,9.5,70.0,27.97232,0.2129319,5.956199,9.60613,0.5632571,5.410721,0.9084184
445,28.5,10.0,70.0,27.97011,0.2234677,6.250418,10.10776,0.5614673,5.675177,0.9079676
446,28.5,10.5,70.0,27.96818,0.2339463,6.543052,10.60564,0.5596444,5.935389,0.9071285
447,28.5,11.0,70.0,27.9665,0.2443836,6.834555,11.10229,0.5578648,6.193576,0.906215
448,28.5,11.5,70.0,27.96528,0.2549453,7.129617,11.60402,0.556127,6.45331,0.9051412
449,28.5,12.0,70.0,27.96365,0.2657197,7.430492,12.11605,0.5544237,6.717425,0.9040351
450,29.0,8.0,70.0,28.97111,0.1816942,5.263883,8.102942,0.5901164,4.781679,0.9083939
451,29.0,8.5,70.0,28.96897,0.1923471,5.572097,8.610256,0.5882462,5.064951,0.9089846
452,29.0,9.0,70.0,28.9683,0.2026704,5.871019,9.101718,0.5864894,5.338061,0.9092223
453,29.0,9.5,70.0,28.96584,0.2133504,6.179872,9.609604,0.5847166,5.618895,0.9092251
454,29.0,10.0,70.0,28.96448,0.223878,6.484509,10.11106,0.5829222,5.89396,0.9089292
455,29.0,10.5,70.0,28.96276,0.2343508,6.787445,10.60893,0.5811418,6.165295,0.9083381
456,29.0,11.0,70.0,28.96146,0.2448067,7.089957,11.10615,0.5793393,6.434231,0.9075134
457,29.0,11.5,70.0,28.959,0.2553507,7.394702,11.60747,0.5776025,6.704506,0.9066634
458,29.0,12.0,70.0,28.95825,0.2661029,7.705873,12.11927,0.5758639,6.979051,0.9056795
459,29.5,8.0,70.0,28.97166,0.1816698,5.263275,8.102564,0.5901464,4.781699,0.9085026
460,29.5,8.5,70.0,28.97032,0.1923516,5.572486,8.610145,0.5882891,5.065255,0.9089757
461,29.5,9.0,70.0,28.96804,0.2026669,5.870862,9.101542,0.58651,5.338145,0.9092609
462,29.5,9.5,70.0,28.96558,0.2133467,6.179711,9.609479,0.584703,5.618691,0.9092157
463,29.5,10.0,70.0,28.96397,0.2238902,6.484748,10.11109,0.5829312,5.894068,0.9089124
464,29.5,10.5,70.0,28.96203,0.2343464,6.787149,10.60909,0.5811244,6.1652,0.9083638
465,29.5,11.0,70.0,28.96148,0.2448024,7.08984,11.10599,0.5793491,6.434246,0.9075304
466,29.5,11.5,70.0,28.95901,0.2553556,7.394844,11.60721,0.5776066,6.7044,0.9066317
467,29.5,12.0,70.0,28.95772,0.2661168,7.706135,12.11929,0.5758693,6.979127,0.9056585
468,30.0,8.0,70.0,29.98249,0.1821144,5.460244,8.106138,0.6119963,4.960927,0.908554
469,30.0,8.5,70.0,29.98087,0.1927785,5.779665,8.61376,0.6101356,5.255561,0.9093193
470,30.0,9.0,70.0,29.97952,0.2031097,6.089131,9.105397,0.6083669,5.539423,0.909723
471,30.0,9.5,70.0,29.97763,0.213777,6.408527,9.612829,0.6065611,5.830769,0.9098453
472,30.0,10.0,70.0,29.97653,0.2243174,6.724257,10.11446,0.6048036,6.117262,0.9097305
473,30.0,10.5,70.0,29.97438,0.2347728,7.037169,10.61235,0.6030083,6.399334,0.909362
474,30.0,11.0,70.0,29.97272,0.2452358,7.350382,11.10982,0.6012083,6.679318,0.9087036
475,30.0,11.5,70.0,29.97166,0.2557679,7.66579,11.61091,0.5994433,6.960082,0.9079406
476,30.0,12.0,70.0,29.96916,0.2665388,7.987946,12.12297,0.5977131,7.246059,0.9071243
477,30.5,8.0,70.0,29.98326,0.1821146,5.460391,8.106532,0.6119837,4.961065,0.908555
478,30.5,8.5,70.0,29.98142,0.192791,5.780149,8.614074,0.6101613,5.255974,0.9093147
479,30.5,9.0,70.0,29.98009,0.2031014,6.088998,9.105508,0.608361,5.539436,0.9097451
480,30.5,9.5,70.0,29.97824,0.213779,6.408718,9.613167,0.6065654,5.831014,0.9098566
481,30.5,10.0,70.0,29.97633,0.2243146,6.724127,10.11434,0.6047857,6.117005,0.90971
482,30.5,10.5,70.0,29.97495,0.2347752,7.037374,10.61217,0.6030263,6.399417,0.9093474
483,30.5,11.0,70.0,29.97361,0.2452307,7.350449,11.1095,0.6012067,6.679108,0.9086667
484,30.5,11.5,70.0,29.97148,0.2557674,7.665729,11.61074,0.599461,6.960184,0.9079611
485,30.5,12.0,70.0,29.96986,0.2665286,7.987825,12.12282,0.5977401,7.246295,0.9071675
486,31.0,8.0,70.0,30.97174,0.1825448,5.653729,8.109699,0.6333681,5.136425,0.908502
487,31.0,8.5,70.0,30.96976,0.1931968,5.983257,8.61739,0.6315321,5.442158,0.9095644
488,31.0,9.0,70.0,30.96864,0.2035247,6.302884,9.109216,0.6297306,5.736352,0.9101154
489,31.0,9.5,70.0,30.96666,0.2141789,6.632404,9.616259,0.6279387,6.038422,0.9104424
490,31.0,10.0,70.0,30.96515,0.2247288,6.958761,10.11791,0.6261529,6.335361,0.9104152
491,31.0,10.5,70.0,30.96303,0.23519,7.282194,10.6156,0.6243472,6.627823,0.9101409
492,31.0,11.0,70.0,30.96132,0.2456591,7.605928,11.11335,0.6225548,6.918667,0.9096413
493,31.0,11.5,70.0,30.95952,0.2561745,7.93104,11.61402,0.6207899,7.209867,0.9090695
494,31.0,12.0,70.0,30.95812,0.2669362,8.263844,12.12615,0.6190918,7.5072,0.9084391
495,31.5,8.0,70.0,30.97166,0.1825418,5.653622,8.109935,0.6333787,5.13666,0.9085609
496,31.5,8.5,70.0,30.96991,0.1931832,5.982867,8.617757,0.6315295,5.442368,0.9096588
497,31.5,9.0,70.0,30.96804,0.2035186,6.302572,9.109374,0.6297318,5.736462,0.9101779
498,31.5,9.5,70.0,30.96641,0.2141868,6.632597,9.616533,0.6279501,6.038703,0.9104583
499,31.5,10.0,70.0,30.9642,0.2247287,6.958546,10.11828,0.626147,6.335533,0.9104679
500,31.5,10.5,70.0,30.9624,0.2351846,7.281881,10.61586,0.624356,6.628073,0.9102144
501,31.5,11.0,70.0,30.96084,0.2456557,7.605707,11.11349,0.6225508,6.918709,0.9096733
502,31.5,11.5,70.0,30.95901,0.2561655,7.930632,11.61398,0.6207927,7.209877,0.9091176
503,31.5,12.0,70.0,30.95701,0.2669434,8.263769,12.12633,0.6190525,7.506836,0.9084035
504,32.0,8.0,70.0,31.96373,0.182141,5.821907,8.073983,0.6569918,5.304541,0.9111347
