,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
505,32.0,8.5,70.0,31.96125,0.1928154,6.162622,8.581931,0.6551943,5.622832,0.9124091
506,32.0,9.0,70.0,31.96005,0.2031564,6.49289,9.074134,0.6534107,5.929136,0.9131737
507,32.0,9.5,70.0,31.95825,0.2137804,6.832048,9.580752,0.6516529,6.243325,0.9138292
508,32.0,10.0,70.0,31.95689,0.2243365,7.169096,10.08251,0.649799,6.551605,0.9138676
509,32.0,10.5,70.0,31.95527,0.2347891,7.502749,10.58017,0.6480115,6.856069,0.9138076
510,32.0,11.0,70.0,31.95334,0.2452782,7.837457,11.07852,0.64622,7.15916,0.9134545
511,32.0,11.5,70.0,31.95169,0.2557745,8.172425,11.57882,0.6444261,7.461695,0.9130331
512,32.0,12.0,70.0,31.95028,0.2665605,8.516682,12.09155,0.6427379,7.771697,0.9125264
513,32.5,8.0,70.0,31.96401,0.182144,5.822054,8.074078,0.6570303,5.304914,0.9111757
514,32.5,8.5,70.0,31.96203,0.1928205,6.162936,8.582094,0.6552066,5.623044,0.9123971
515,32.5,9.0,70.0,31.96112,0.2031395,6.492565,9.073812,0.6534607,5.929379,0.9132568
516,32.5,9.5,70.0,31.95895,0.2137896,6.832493,9.580629,0.6515098,6.241874,0.9135573
517,32.5,10.0,70.0,31.9573,0.2243254,7.168837,10.08259,0.6498058,6.551725,0.9139174
518,32.5,10.5,70.0,31.9557,0.2348025,7.503276,10.58025,0.6479686,6.855667,0.9136898
519,32.5,11.0,70.0,31.95406,0.2452668,7.83727,11.07854,0.6461885,7.158828,0.9134338
520,32.5,11.5,70.0,31.95197,0.2557805,8.172692,11.57883,0.6444409,7.461873,0.9130251
521,32.5,12.0,70.0,31.95004,0.2665459,8.51615,12.09142,0.6426947,7.771094,0.9125125
522,33.0,8.0,70.0,32.97562,0.1825517,6.019754,8.076206,0.6789039,5.482968,0.9108292
523,33.0,8.5,70.0,32.97395,0.1932246,6.371379,8.584343,0.676949,5.811162,0.9120728
524,33.0,9.0,70.0,32.97197,0.2035515,6.711493,9.0767,0.6752642,6.12917,0.9132351
525,33.0,9.5,70.0,32.97052,0.2141965,7.062171,9.583006,0.6734974,6.454129,0.9139016
526,33.0,10.0,70.0,32.96824,0.2247321,7.409023,10.08499,0.6716696,6.773778,0.9142606
527,33.0,10.5,70.0,32.96705,0.2351879,7.753449,10.58245,0.6699012,7.089198,0.9143282
528,33.0,11.0,70.0,32.96544,0.2456666,8.098506,11.08117,0.6681325,7.403692,0.9142046
529,33.0,11.5,70.0,32.96366,0.2561868,8.444854,11.58118,0.6663319,7.716911,0.9138005
530,33.0,12.0,70.0,32.96154,0.2669456,8.798937,12.09371,0.6644763,8.035985,0.9132904
531,33.5,8.0,70.0,32.97561,0.1825716,6.020411,8.076288,0.6790316,5.484055,0.9109105
532,33.5,8.5,70.0,32.9738,0.1932374,6.371771,8.584538,0.6770384,5.812061,0.9121579
533,33.5,9.0,70.0,32.97237,0.2035749,6.712348,9.077018,0.6753218,6.129908,0.9132286
534,33.5,9.5,70.0,32.96988,0.2141988,7.062109,9.583118,0.6734756,6.453996,0.9138907
535,33.5,10.0,70.0,32.96903,0.2247457,7.409646,10.08505,0.6716188,6.773312,0.9141209
536,33.5,10.5,70.0,32.96715,0.2351954,7.753721,10.58243,0.6698956,7.089126,0.914287
537,33.5,11.0,70.0,32.96489,0.2456817,8.098871,11.08116,0.6680353,7.402604,0.914029
538,33.5,11.5,70.0,32.96402,0.2561904,8.445065,11.58101,0.6662878,7.716287,0.9137036
539,33.5,12.0,70.0,32.96169,0.2669434,8.798905,12.09358,0.6644956,8.036128,0.91331
540,34.0,8.0,70.0,33.96966,0.182969,6.215395,8.07843,0.7003873,5.65803,0.910325
541,34.0,8.5,70.0,33.9676,0.1936188,6.576764,8.586433,0.6985326,5.997904,0.911984
542,34.0,9.0,70.0,33.96668,0.2039639,6.927976,9.079472,0.6967642,6.326251,0.9131457
543,34.0,9.5,70.0,33.96431,0.2145658,7.28758,9.58506,0.6949847,6.66147,0.9140853
544,34.0,10.0,70.0,33.96237,0.2251106,7.645289,10.08698,0.6932347,6.992641,0.9146339
545,34.0,10.5,70.0,33.9611,0.235564,8.000012,10.58434,0.6913769,7.317768,0.9147195
546,34.0,11.0,70.0,33.95919,0.2460378,8.355245,11.08354,0.6895332,7.64247,0.9146913
547,34.0,11.5,70.0,33.95805,0.2565248,8.711081,11.58308,0.6877964,7.966798,0.9145591
548,34.0,12.0,70.0,33.95587,0.2672971,9.076305,12.09572,0.6861444,8.299409,0.9144039
549,34.5,8.0,70.0,33.96936,0.1829015,6.213045,8.078074,0.7006999,5.660306,0.9110357
550,34.5,8.5,70.0,33.96774,0.1935637,6.574923,8.58621,0.6987628,5.999724,0.9125164
551,34.5,9.0,70.0,33.96634,0.2039181,6.926353,9.079263,0.696986,6.328119,0.9136294
552,34.5,9.5,70.0,33.96455,0.214532,7.286481,9.584995,0.6950914,6.662448,0.9143574
553,34.5,10.0,70.0,33.9632,0.2250487,7.643373,10.0871,0.6932721,6.993108,0.9149243
554,34.5,10.5,70.0,33.96122,0.2354975,7.997781,10.58414,0.6913865,7.317734,0.9149705
555,34.5,11.0,70.0,33.95945,0.2459895,8.353668,11.08335,0.6896041,7.643126,0.9149426
556,34.5,11.5,70.0,33.9578,0.2564927,8.709929,11.5831,0.6878287,7.967188,0.9147249
557,34.5,12.0,70.0,33.9563,0.2672593,9.075136,12.09599,0.6860814,8.298833,0.9144582
558,35.0,8.0,70.0,34.98192,0.1832775,6.411401,8.080599,0.7224371,5.837725,0.9105225
559,35.0,8.5,70.0,34.97985,0.1939442,6.78414,8.58877,0.720594,6.189016,0.9122772
560,35.0,9.0,70.0,34.97869,0.2042997,7.146136,9.082406,0.7188038,6.528468,0.9135662
561,35.0,9.5,70.0,34.97668,0.2149007,7.516513,9.587249,0.7168812,6.872918,0.9143759
562,35.0,10.0,70.0,34.97479,0.2254395,7.884697,10.08921,0.7151566,7.215364,0.9151099
563,35.0,10.5,70.0,34.97307,0.2359009,8.250179,10.58651,0.7132346,7.550668,0.9152127
564,35.0,11.0,70.0,34.97167,0.2463799,8.616318,11.08604,0.7113579,7.886142,0.9152566
565,35.0,11.5,70.0,34.96968,0.2568769,8.982904,11.58539,0.7096133,8.221149,0.9151994
566,35.0,12.0,70.0,34.96793,0.2676524,9.35925,12.09798,0.7079487,8.564749,0.9151106
567,25.0,8.0,75.0,34.98066,0.1882211,6.5841,8.08227,0.7381501,5.965929,0.9061114
568,25.0,8.5,75.0,34.97887,0.1991818,6.967154,8.590557,0.7362938,6.325174,0.9078562
569,25.0,9.0,75.0,34.9771,0.2098371,7.339494,9.084095,0.7345511,6.672732,0.9091543
570,25.0,9.5,75.0,34.97558,0.2207297,7.72015,9.588863,0.7328653,7.027346,0.9102601
571,25.0,10.0,75.0,34.97369,0.2315613,8.098555,10.09104,0.7310666,7.377223,0.9109308
572,25.0,10.5,75.0,34.97187,0.2423046,8.473845,10.5881,0.729306,7.721962,0.9112703
573,25.0,11.0,75.0,34.96964,0.2530893,8.850444,11.08793,0.72745,8.065912,0.9113569
574,25.0,11.5,75.0,34.96802,0.2638737,9.22714,11.58707,0.7257993,8.409886,0.9114294
575,25.0,12.0,75.0,34.96611,0.2749383,9.613521,12.09954,0.7240409,8.760563,0.9112753
576,25.5,8.0,75.0,25.4747,0.1850339,4.713683,8.092736,0.5262703,4.258966,0.9035327
577,25.5,8.5,75.0,25.47341,0.1959632,4.991852,8.599128,0.5244957,4.510206,0.9035136
578,25.5,9.0,75.0,25.47162,0.2065855,5.262067,9.090628,0.5227709,4.752316,0.9031272
579,25.5,9.5,75.0,25.46987,0.2175804,5.541745,9.599398,0.5210736,5.001993,0.9026026
580,25.5,10.0,75.0,25.46811,0.2284004,5.816926,10.1009,0.5193354,5.245756,0.9018089
581,25.5,10.5,75.0,25.46613,0.2391744,6.090847,10.59888,0.517572,5.485683,0.9006437
582,25.5,11.0,75.0,25.46454,0.2498968,6.363509,11.09516,0.5158092,5.722984,0.8993441
583,25.5,11.5,75.0,25.46307,0.2607526,6.63956,11.59744,0.5141024,5.962274,0.8979923
584,25.5,12.0,75.0,25.46121,0.271811,6.920637,12.10933,0.5124217,6.205083,0.8966058
585,26.0,8.0,75.0,25.47555,0.1850202,4.71349,8.092846,0.5262641,4.258975,0.9035714
586,26.0,8.5,75.0,25.47356,0.195974,4.992155,8.59907,0.524491,4.510135,0.9034445
587,26.0,9.0,75.0,25.47167,0.2065778,5.261883,9.090611,0.5227858,4.752442,0.9031829
588,26.0,9.5,75.0,25.47026,0.2175836,5.541911,9.599425,0.5210819,5.002087,0.9025924
589,26.0,10.0,75.0,25.4685,0.2284083,5.817219,10.10101,0.5193412,5.245871,0.9017833
590,26.0,10.5,75.0,25.46686,0.2391733,6.090992,10.59888,0.517573,5.485693,0.9006238
591,26.0,11.0,75.0,25.46493,0.2499022,6.363744,11.0952,0.5158241,5.723169,0.89934
592,26.0,11.5,75.0,25.46355,0.2607543,6.63973,11.59747,0.514115,5.962436,0.8979937
593,26.0,12.0,75.0,25.46137,0.2718227,6.920979,12.10923,0.5124332,6.205172,0.8965743
594,26.5,8.0,75.0,26.46926,0.1854381,4.908408,8.095955,0.5481558,4.437845,0.9041314
595,26.5,8.5,75.0,26.46772,0.1963862,5.197896,8.602637,0.5464073,4.700544,0.9043167
596,26.5,9.0,75.0,26.46549,0.2070106,5.478637,9.093994,0.5446668,4.953197,0.904093
597,26.5,9.5,75.0,26.46363,0.2179975,5.769003,9.602799,0.5429668,5.214001,0.9037958
598,26.5,10.0,75.0,26.46081,0.2288246,6.054883,10.10437,0.5412145,5.468629,0.9031765
599,26.5,10.5,75.0,26.4593,0.239581,6.339147,10.6023,0.5394483,5.719394,0.902234
600,26.5,11.0,75.0,26.45788,0.2503226,6.623004,11.09863,0.5377066,5.967805,0.9010722
601,26.5,11.5,75.0,26.45662,0.2611637,6.909511,11.60086,0.5360053,6.218121,0.8999366
602,26.5,12.0,75.0,26.45461,0.2722244,7.201592,12.11269,0.5343049,6.471872,0.8986723
603,27.0,8.0,75.0,26.46887,0.1854491,4.908629,8.096015,0.5481815,4.438086,0.9041395
604,27.0,8.5,75.0,26.46665,0.1963956,5.197935,8.60267,0.5464027,4.700522,0.9043056
605,27.0,9.0,75.0,26.46533,0.2070185,5.478813,9.094337,0.5446919,4.953612,0.9041396
606,27.0,9.5,75.0,26.46338,0.2180045,5.769137,9.603089,0.5429661,5.214152,0.9038011
607,27.0,10.0,75.0,26.4616,0.2288332,6.055291,10.10452,0.5412248,5.468817,0.9031469
608,27.0,10.5,75.0,26.45988,0.2395895,6.339509,10.60237,0.5394499,5.719449,0.9021911
609,27.0,11.0,75.0,26.45828,0.2503241,6.623146,11.09871,0.5377178,5.967971,0.901078
610,27.0,11.5,75.0,26.45633,0.2611828,6.909938,11.6007,0.5360053,6.218039,0.8998688
611,27.0,12.0,75.0,26.45447,0.2722427,7.202037,12.11265,0.5343059,6.471862,0.8986155
612,27.5,8.0,75.0,27.48036,0.1858744,5.107897,8.099654,0.5704626,4.62055,0.9045895
613,27.5,8.5,75.0,27.47898,0.1968254,5.408562,8.606682,0.5686943,4.894571,0.9049671
614,27.5,9.0,75.0,27.47734,0.2074427,5.699974,9.097956,0.5669733,5.158298,0.9049688
615,27.5,9.5,75.0,27.47559,0.2184228,6.001293,9.606275,0.5652415,5.429864,0.9047824
616,27.5,10.0,75.0,27.47402,0.229267,6.298885,10.1078,0.5635353,5.696102,0.9043033
617,27.5,10.5,75.0,27.47247,0.2400171,6.593862,10.60581,0.5617904,5.958244,0.9036047
618,27.5,11.0,75.0,27.4699,0.250737,6.887719,11.10248,0.5600225,6.217641,0.9027141
619,27.5,11.5,75.0,27.46817,0.2615908,7.185423,11.60419,0.558297,6.478585,0.901629
620,27.5,12.0,75.0,27.46665,0.2726579,7.488999,12.11612,0.5566373,6.744283,0.9005587
621,28.0,8.0,75.0,28.38119,0.001669333,0.04737765,8.002216,0.01903157,0.1522947,3.214485
622,28.0,8.5,75.0,28.38043,0.001607074,0.04560946,8.508954,0.013228,0.1125565,2.467832
623,28.0,9.0,75.0,28.37862,0.001607872,0.0456292,9.006274,0.01266965,0.1141064,2.500731
624,28.0,9.5,75.0,28.37989,0.001608694,0.04565456,9.515926,0.01338419,0.127363,2.789711
625,28.0,10.0,75.0,28.38052,0.001606153,0.04558344,10.01548,0.01208965,0.1210836,2.656308
626,28.0,10.5,75.0,28.37796,0.001612095,0.04574796,10.51329,0.009695928,0.1019361,2.228211
627,28.0,11.0,75.0,28.3779,0.001607933,0.04562975,11.01233,0.007447801,0.08201765,1.79746
628,28.0,11.5,75.0,28.37863,0.00160868,0.04565214,11.51538,0.007143648,0.08226185,1.801927
629,28.0,12.0,75.0,28.38005,0.001606264,0.04558586,12.02203,0.008665366,0.1041753,2.285255
630,28.5,8.0,75.0,29.50071,0.001601539,0.04724653,8.00215,0.01297422,0.1038217,2.197445
631,28.5,8.5,75.0,29.50127,0.001606065,0.04738095,8.509298,0.01278726,0.1088106,2.296505
632,28.5,9.0,75.0,29.50268,0.001606292,0.04738992,9.006263,0.01261728,0.1136345,2.397863
633,28.5,9.5,75.0,29.50001,0.001606293,0.04738568,9.515669,0.01320826,0.1256854,2.652393
634,28.5,10.0,75.0,29.49955,0.00161128,0.04753204,10.0155,0.01206874,0.1208745,2.543011
635,28.5,10.5,75.0,29.50099,0.001602746,0.04728259,10.51311,0.0100139,0.1052772,2.226554
636,28.5,11.0,75.0,29.50245,0.001603498,0.04730712,11.01231,0.00770031,0.08479824,1.792505
637,28.5,11.5,75.0,29.49778,0.00160706,0.0474047,11.51541,0.00700021,0.08061026,1.70047
638,28.5,12.0,75.0,29.50241,0.001608106,0.047443,12.02203,0.008454873,0.1016447,2.142461
639,29.0,8.0,75.0,29.49978,0.001606552,0.04739294,8.002163,0.01292986,0.1034668,2.18317
640,29.0,8.5,75.0,29.50213,0.001606176,0.0473856,8.508961,0.01299674,0.1105887,2.333805
641,29.0,9.0,75.0,29.50256,0.001602084,0.04726557,9.006174,0.0126397,0.1138353,2.408419
642,29.0,9.5,75.0,29.50054,0.001608155,0.04744145,9.51572,0.01362555,0.129657,2.732989
643,29.0,10.0,75.0,29.50168,0.001605226,0.04735687,10.01544,0.01192185,0.1194026,2.521336
644,29.0,10.5,75.0,29.50264,0.001608299,0.04744907,10.51326,0.009937165,0.104472,2.201771
645,29.0,11.0,75.0,29.49929,0.001611662,0.04754288,11.01221,0.00752646,0.08288293,1.74333
646,29.0,11.5,75.0,29.50348,0.001607957,0.04744034,11.51531,0.007094953,0.08170061,1.722176
647,29.0,12.0,75.0,29.504,0.0016055,0.04736868,12.02188,0.008390612,0.1008709,2.129485
648,29.5,8.0,75.0,30.49684,0.001608813,0.04906371,8.002266,0.01326107,0.1061186,2.162873
649,29.5,8.5,75.0,30.50127,0.001608823,0.04907115,8.509388,0.01285485,0.1093869,2.22915
650,29.5,9.0,75.0,30.49741,0.001608505,0.04905524,9.006573,0.01280358,0.1153164,2.350745
651,29.5,9.5,75.0,30.49531,0.001608307,0.04904583,9.515988,0.01293937,0.1231309,2.510527
652,29.5,10.0,75.0,30.49988,0.00161287,0.04919235,10.0156,0.0120915,0.1211037,2.461841
653,29.5,10.5,75.0,30.49547,0.00161008,0.04910016,10.51354,0.00983551,0.103406,2.106022
654,29.5,11.0,75.0,30.49621,0.001609356,0.04907927,11.01254,0.007601755,0.08371466,1.705703
655,29.5,11.5,75.0,30.50032,0.001609736,0.04909746,11.51556,0.006907304,0.0795415,1.620074
656,29.5,12.0,75.0,30.49287,0.001605994,0.04897135,12.02237,0.0083285,0.1001283,2.04463
657,30.0,8.0,75.0,30.50306,0.00161413,0.04923589,8.002426,0.01311522,0.1049535,2.131647
658,30.0,8.5,75.0,30.49278,0.001612609,0.04917293,8.509575,0.01301322,0.110737,2.251991
659,30.0,9.0,75.0,30.49915,0.001614335,0.04923586,9.006516,0.01216274,0.1095439,2.224881
660,30.0,9.5,75.0,30.50146,0.001615931,0.04928827,9.516076,0.01294503,0.1231859,2.499295
661,30.0,10.0,75.0,30.49429,0.001608794,0.04905903,10.01552,0.01189866,0.1191713,2.42914
662,30.0,10.5,75.0,30.49442,0.001612419,0.04916979,10.51324,0.00993624,0.104462,2.124516
663,30.0,11.0,75.0,30.49711,0.001612886,0.04918837,11.01249,0.007558244,0.08323512,1.692171
664,30.0,11.5,75.0,30.4985,0.001610732,0.04912493,11.51553,0.006957249,0.08011638,1.63087
665,30.0,12.0,75.0,30.50192,0.001613274,0.04920796,12.02218,0.008283209,0.0995822,2.023701
666,30.5,8.0,75.0,31.47751,0.001616239,0.05087517,8.002271,0.01339632,0.107201,2.107137
667,30.5,8.5,75.0,31.47727,0.00161535,0.05084681,8.509206,0.01270502,0.1081096,2.126183
668,30.5,9.0,75.0,31.47802,0.001616679,0.05088986,9.006289,0.01230082,0.1107848,2.176951
669,30.5,9.5,75.0,31.47803,0.001616201,0.05087483,9.516002,0.01287214,0.1224913,2.4077
670,30.5,10.0,75.0,31.4786,0.001618581,0.05095067,10.01554,0.0118695,0.1188795,2.333227
671,30.5,10.5,75.0,31.47735,0.00161637,0.05087905,10.51338,0.01013064,0.1065073,2.093342
672,30.5,11.0,75.0,31.48321,0.001614306,0.05082353,11.01244,0.007615513,0.0838654,1.650129
673,30.5,11.5,75.0,31.4863,0.00161759,0.05093192,11.51549,0.007110143,0.0818768,1.607573
674,30.5,12.0,75.0,31.48296,0.001617068,0.05091008,12.02194,0.008303938,0.09982947,1.960898
675,31.0,8.0,75.0,31.47934,0.001620339,0.05100721,8.002305,0.01313911,0.1051432,2.061339
676,31.0,8.5,75.0,31.47852,0.001618245,0.05093996,8.509347,0.01296383,0.1103137,2.165564
677,31.0,9.0,75.0,31.47992,0.0016188,0.05095969,9.006247,0.01252999,0.1128482,2.214459
678,31.0,9.5,75.0,31.47861,0.001621165,0.05103203,9.515836,0.01337605,0.1272843,2.494204
679,31.0,10.0,75.0,31.48193,0.001616914,0.05090359,10.01565,0.0120178,0.1203661,2.364589
680,31.0,10.5,75.0,31.48499,0.001621937,0.05106665,10.51346,0.00997897,0.1049135,2.054442
681,31.0,11.0,75.0,31.4787,0.001623195,0.05109606,11.01269,0.00768341,0.08461501,1.655999
682,31.0,11.5,75.0,31.48206,0.0016194,0.05098205,11.51569,0.007272066,0.08374288,1.642595
683,31.0,12.0,75.0,31.48329,0.001623603,0.05111637,12.02212,0.008347686,0.1003569,1.963302
684,31.5,8.0,75.0,32.47236,0.001631583,0.05298135,8.002437,0.01279413,0.1023842,1.932457
685,31.5,8.5,75.0,32.47346,0.001630196,0.0529381,8.509207,0.01278574,0.1087965,2.055165
686,31.5,9.0,75.0,32.47272,0.001634809,0.0530867,9.006462,0.01226666,0.1104792,2.081109
687,31.5,9.5,75.0,32.47198,0.001632565,0.05301262,9.516012,0.01292702,0.1230137,2.32046
688,31.5,10.0,75.0,32.47501,0.001634231,0.05307168,10.01574,0.01185782,0.1187648,2.23782
689,31.5,10.5,75.0,32.47543,0.001626383,0.05281747,10.51362,0.0101173,0.1063694,2.013906
690,31.5,11.0,75.0,32.47125,0.001633106,0.05302899,11.01263,0.008097501,0.08917481,1.681624
691,31.5,11.5,75.0,32.4713,0.001635021,0.05309124,11.51572,0.00708013,0.08153278,1.535711
692,31.5,12.0,75.0,32.4746,0.001634046,0.053065,12.02225,0.008320586,0.1000321,1.885087
693,32.0,8.0,75.0,32.47385,0.001630182,0.05293828,8.002444,0.01300121,0.1040414,1.965335
694,32.0,8.5,75.0,32.47442,0.001631953,0.05299674,8.50929,0.01270374,0.1080998,2.039745
695,32.0,9.0,75.0,32.474,0.001632393,0.05301031,9.006369,0.012755,0.1148762,2.167054
696,32.0,9.5,75.0,32.47333,0.001636022,0.05312707,9.515944,0.01313485,0.1249904,2.352669
697,32.0,10.0,75.0,32.4717,0.001630437,0.05294305,10.01535,0.01192686,0.1194517,2.25623
698,32.0,10.5,75.0,32.47228,0.001629719,0.0529207,10.51332,0.009614298,0.1010782,1.909994
699,32.0,11.0,75.0,32.47445,0.001632795,0.05302412,11.0128,0.007552286,0.08317181,1.568565
700,32.0,11.5,75.0,32.47354,0.001631691,0.05298677,11.51557,0.006913982,0.07961848,1.50261
701,32.0,12.0,75.0,32.47307,0.001628241,0.05287398,12.02221,0.008181609,0.09836099,1.860291
702,32.5,8.0,75.0,33.51333,0.001656255,0.05550661,8.002264,0.01304052,0.1043537,1.880022
703,32.5,8.5,75.0,33.51329,0.001659888,0.05562833,8.509121,0.01270944,0.1081461,1.944084
704,32.5,9.0,75.0,33.51774,0.001656449,0.05552042,9.006432,0.0127663,0.1149788,2.070928
705,32.5,9.5,75.0,33.51446,0.001657594,0.05555338,9.516047,0.01355158,0.1289575,2.321326
706,32.5,10.0,75.0,33.51336,0.00165541,0.05547834,10.01551,0.011917,0.1193548,2.151377
707,32.5,10.5,75.0,33.51247,0.001657596,0.05555014,10.51339,0.01043807,0.1097395,1.975504
708,32.5,11.0,75.0,33.51378,0.001657103,0.05553578,11.01255,0.00745886,0.08214103,1.479065
709,32.5,11.5,75.0,33.51492,0.001655779,0.05549331,11.51538,0.00712503,0.08204742,1.47851
710,32.5,12.0,75.0,33.51542,0.00165622,0.0555089,12.02224,0.008515507,0.1023755,1.844308
711,33.0,8.0,75.0,33.51227,0.001658414,0.05557722,8.002347,0.01284991,0.1028294,1.850208
712,33.0,8.5,75.0,33.51384,0.001650543,0.05531605,8.5093,0.01305246,0.1110673,2.007868
713,33.0,9.0,75.0,33.51535,0.001656294,0.05551127,9.006248,0.01288553,0.1160503,2.090572
714,33.0,9.5,75.0,33.5149,0.001658425,0.05558194,9.515944,0.01318639,0.125481,2.257585
715,33.0,10.0,75.0,33.51376,0.001658702,0.05558933,10.0157,0.01177775,0.1179624,2.122034
716,33.0,10.5,75.0,33.51352,0.00165627,0.05550746,10.51339,0.009745172,0.1024548,1.845785
717,33.0,11.0,75.0,33.51472,0.001657509,0.05555097,11.01247,0.007461217,0.08216642,1.479118
718,33.0,11.5,75.0,33.51308,0.001656972,0.05553024,11.5155,0.007171088,0.0825787,1.487094
719,33.0,12.0,75.0,33.51295,0.001656981,0.05553031,12.02215,0.008446121,0.1015405,1.82856
720,33.5,8.0,75.0,34.48226,0.001693829,0.05840706,8.002158,0.01302396,0.1042198,1.784369
721,33.5,8.5,75.0,34.4888,0.001696275,0.05850247,8.509108,0.01277437,0.1086985,1.858015
722,33.5,9.0,75.0,34.48416,0.001697179,0.05852578,9.006239,0.01251255,0.112691,1.925494
723,33.5,9.5,75.0,34.48482,0.00169474,0.05844281,9.515838,0.01284761,0.1222558,2.091888
724,33.5,10.0,75.0,34.48771,0.001698836,0.05858897,10.0155,0.01182357,0.118419,2.021182
725,33.5,10.5,75.0,34.48362,0.001692901,0.05837735,10.51321,0.009699333,0.1019711,1.746758
726,33.5,11.0,75.0,34.48511,0.001698075,0.05855829,11.01231,0.007918667,0.08720285,1.489163
727,33.5,11.5,75.0,34.48897,0.001694664,0.05844723,11.51528,0.007244178,0.08341873,1.427249
728,33.5,12.0,75.0,34.48288,0.001693531,0.05839783,12.02198,0.008364898,0.1005626,1.722027
729,34.0,8.0,75.0,34.48333,0.001697068,0.05852054,8.002172,0.0128501,0.1028287,1.757139
730,34.0,8.5,75.0,34.48578,0.00169675,0.05851374,8.509328,0.01290999,0.1098553,1.877427
731,34.0,9.0,75.0,34.48661,0.001692049,0.05835305,9.006308,0.01283995,0.1156405,1.981739
732,34.0,9.5,75.0,34.48399,0.001697159,0.05852483,9.515842,0.01295794,0.1233058,2.106896
733,34.0,10.0,75.0,34.48367,0.001693052,0.05838265,10.01547,0.01166483,0.1168288,2.001087
734,34.0,10.5,75.0,34.48811,0.001695202,0.0584643,10.51323,0.009941859,0.104521,1.787775
735,34.0,11.0,75.0,34.48407,0.001696972,0.0585185,11.01233,0.007608404,0.08378623,1.43179
736,34.0,11.5,75.0,34.48681,0.001699468,0.05860924,11.51531,0.007128119,0.08208251,1.400505
737,34.0,12.0,75.0,34.4852,0.00169615,0.05849205,12.02203,0.008270688,0.09943046,1.699897
738,34.5,8.0,75.0,35.4559,0.001763465,0.06252524,8.002172,0.01312582,0.105035,1.679882
739,34.5,8.5,75.0,35.46149,0.001757312,0.06231691,8.50917,0.01275675,0.1085494,1.741893
740,34.5,9.0,75.0,35.47115,0.001762239,0.06250864,9.006108,0.01254957,0.1130228,1.808114
741,34.5,9.5,75.0,35.46928,0.001758942,0.06238841,9.51585,0.01290233,0.1227766,1.96794
742,34.5,10.0,75.0,35.46048,0.001765224,0.06259568,10.01552,0.01179001,0.1180831,1.886442
743,34.5,10.5,75.0,35.4534,0.001766147,0.06261592,10.51328,0.0102273,0.1075225,1.717174
744,34.5,11.0,75.0,35.45461,0.001763342,0.06251859,11.01233,0.007656711,0.08431819,1.34869
745,34.5,11.5,75.0,35.45498,0.001759723,0.06239095,11.51535,0.007241892,0.08339293,1.336619
746,34.5,12.0,75.0,35.45741,0.001762389,0.06248974,12.02212,0.008208775,0.0986869,1.57925
747,35.0,8.0,75.0,35.45972,0.001759922,0.06240633,8.002301,0.01314673,0.1052041,1.685792
748,35.0,8.5,75.0,35.46894,0.001755236,0.06225636,8.509202,0.0128988,0.1097585,1.763009
749,35.0,9.0,75.0,35.46929,0.001750985,0.0621062,9.006302,0.01264065,0.1138455,1.833078
