,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
750,35.0,9.5,75.0,35.46158,0.001762623,0.0625054,9.515866,0.01321425,0.125745,2.011746
751,35.0,10.0,75.0,35.46045,0.001758002,0.06233953,10.01533,0.01203977,0.1205823,1.934283
752,35.0,10.5,75.0,35.46737,0.001755817,0.06227421,10.51307,0.01004303,0.1055831,1.695454
753,35.0,11.0,75.0,35.47012,0.001764876,0.06260037,11.01219,0.007548551,0.08312607,1.327884
754,35.0,11.5,75.0,35.4713,0.001758359,0.06237127,11.51535,0.007032571,0.08098252,1.298395
755,35.0,12.0,75.0,35.46786,0.001761412,0.06247352,12.02197,0.008398883,0.1009711,1.616222
756,25.0,8.0,80.0,25.52252,0.001922074,0.04905619,8.002204,0.01292903,0.1034607,2.109024
757,25.0,8.5,80.0,25.95524,0.001649756,0.04281982,8.509193,0.01278892,0.1088234,2.541425
758,25.0,9.0,80.0,25.95221,0.001645754,0.04271096,9.006296,0.01231274,0.1108922,2.596341
759,25.0,9.5,80.0,25.94328,0.001644419,0.04266163,9.515901,0.01312334,0.1248804,2.927231
760,25.0,10.0,80.0,25.95344,0.001644064,0.04266912,10.0154,0.01176929,0.1178741,2.762516
761,25.0,10.5,80.0,25.94817,0.001645099,0.0426873,10.5131,0.009773578,0.1027506,2.407054
762,25.0,11.0,80.0,25.94785,0.00164601,0.04271043,11.01226,0.007670764,0.08447242,1.977794
763,25.0,11.5,80.0,25.94771,0.001641054,0.04258161,11.51528,0.007228289,0.08323576,1.954735
764,25.0,12.0,80.0,25.95031,0.001640277,0.0425657,12.02187,0.008098751,0.09736212,2.287337
765,25.5,8.0,80.0,25.95049,0.001644599,0.04267816,8.002256,0.01312296,0.1050133,2.460587
766,25.5,8.5,80.0,25.94904,0.001647481,0.04275055,8.509191,0.01278062,0.1087527,2.543891
767,25.5,9.0,80.0,25.9503,0.001650285,0.04282539,9.006228,0.01236601,0.1113711,2.600585
768,25.5,9.5,80.0,25.94711,0.001649396,0.04279706,9.515849,0.01317212,0.1253439,2.928798
769,25.5,10.0,80.0,25.94469,0.001646539,0.04271894,10.01536,0.01194032,0.1195866,2.799381
770,25.5,10.5,80.0,25.95271,0.001651686,0.04286573,10.51302,0.009946455,0.1045673,2.439415
771,25.5,11.0,80.0,25.95598,0.001646718,0.04274218,11.01215,0.007693563,0.08472268,1.98218
772,25.5,11.5,80.0,25.9439,0.001646254,0.04271025,11.51529,0.007253929,0.0835311,1.955762
773,25.5,12.0,80.0,25.95312,0.001651534,0.04286248,12.02166,0.008360011,0.1005012,2.344737
774,26.0,8.0,80.0,27.02318,0.001617893,0.0437206,8.002073,0.01322739,0.1058466,2.420977
775,26.0,8.5,80.0,27.03039,0.001619199,0.04376759,8.508934,0.01261515,0.1073414,2.452533
776,26.0,9.0,80.0,27.03826,0.00161519,0.04367194,9.005905,0.01244368,0.1120666,2.566101
777,26.0,9.5,80.0,27.02661,0.001623542,0.04387884,9.515379,0.0129784,0.1234944,2.814441
778,26.0,10.0,80.0,27.03319,0.001618795,0.04376119,10.01515,0.01188738,0.119054,2.720537
779,26.0,10.5,80.0,27.02772,0.001626062,0.04394875,10.51302,0.01005657,0.1057249,2.40564
780,26.0,11.0,80.0,27.03264,0.001618386,0.04374925,11.01224,0.007932163,0.08735088,1.996626
781,26.0,11.5,80.0,27.02654,0.001617164,0.04370634,11.51537,0.007222759,0.08317271,1.90299
782,26.0,12.0,80.0,27.03826,0.001620203,0.04380748,12.02189,0.008320659,0.10003,2.283401
783,26.5,8.0,80.0,27.03173,0.001624874,0.04392317,8.00211,0.01307981,0.104666,2.382935
784,26.5,8.5,80.0,27.02827,0.001615878,0.04367439,8.509034,0.01280626,0.1089689,2.495029
785,26.5,9.0,80.0,27.03391,0.001619926,0.04379295,9.006138,0.01260587,0.1135302,2.59243
786,26.5,9.5,80.0,27.03144,0.001622321,0.04385367,9.515656,0.01315016,0.1251324,2.853408
787,26.5,10.0,80.0,27.02834,0.001620495,0.04379928,10.01534,0.01192486,0.1194316,2.726793
788,26.5,10.5,80.0,27.03131,0.001618863,0.04376,10.51308,0.01008859,0.1060622,2.423724
789,26.5,11.0,80.0,27.02982,0.001620091,0.04379075,11.01208,0.007429786,0.08181739,1.868371
790,26.5,11.5,80.0,27.02971,0.001617929,0.04373215,11.51527,0.006860968,0.07900587,1.806586
791,26.5,12.0,80.0,27.03147,0.001617563,0.0437251,12.02168,0.00846033,0.1017074,2.326065
792,27.0,8.0,80.0,27.98438,0.00161067,0.04507359,8.00174,0.01328198,0.106279,2.357899
793,27.0,8.5,80.0,27.97842,0.001614482,0.04517066,8.508782,0.01306929,0.1112037,2.461857
794,27.0,9.0,80.0,27.98923,0.001612946,0.04514512,9.005987,0.01247229,0.1123253,2.488094
795,27.0,9.5,80.0,27.98041,0.001616081,0.04521861,9.515522,0.01306223,0.1242939,2.748734
796,27.0,10.0,80.0,27.98286,0.001615765,0.04521373,10.01508,0.0118454,0.1186326,2.623817
797,27.0,10.5,80.0,27.98859,0.001608873,0.04503009,10.51278,0.01018672,0.1070907,2.378202
798,27.0,11.0,80.0,27.98199,0.001609104,0.04502592,11.01202,0.007462245,0.08217438,1.825046
799,27.0,11.5,80.0,27.97562,0.001613199,0.04513024,11.51509,0.007161782,0.08246859,1.827347
800,27.0,12.0,80.0,27.97379,0.001609607,0.04502681,12.02188,0.008352808,0.1004164,2.230148
801,27.5,8.0,80.0,27.98327,0.001613658,0.04515542,8.001886,0.01321956,0.1057814,2.342608
802,27.5,8.5,80.0,27.98561,0.001617139,0.04525661,8.508924,0.01272402,0.1082677,2.392307
803,27.5,9.0,80.0,27.99106,0.001610167,0.04507028,9.006042,0.01227778,0.1105742,2.453373
804,27.5,9.5,80.0,27.97464,0.00160789,0.04498016,9.51562,0.01340995,0.127604,2.836895
805,27.5,10.0,80.0,27.98758,0.001606386,0.04495887,10.0153,0.01190594,0.1192416,2.652238
806,27.5,10.5,80.0,27.97238,0.001610765,0.04505692,10.51311,0.009583156,0.1007488,2.236033
807,27.5,11.0,80.0,27.98408,0.001609765,0.04504777,11.01232,0.007699643,0.08479092,1.882244
808,27.5,11.5,80.0,27.99101,0.001611828,0.04511669,11.51526,0.007158972,0.08243743,1.827205
809,27.5,12.0,80.0,27.96851,0.001610507,0.04504348,12.02208,0.008354443,0.1004378,2.229796
810,28.0,8.0,80.0,28.96602,0.001613088,0.04672474,8.00217,0.01315341,0.1052558,2.252678
811,28.0,8.5,80.0,28.96536,0.001608863,0.0466013,8.509168,0.01288271,0.1096212,2.35232
812,28.0,9.0,80.0,28.98691,0.001611705,0.04671834,9.006217,0.01260881,0.1135577,2.430686
813,28.0,9.5,80.0,28.97947,0.001610512,0.04667177,9.515862,0.01300975,0.123799,2.652546
814,28.0,10.0,80.0,28.99193,0.001610023,0.04667768,10.01532,0.01168456,0.1170246,2.507079
815,28.0,10.5,80.0,28.99365,0.001605576,0.04655151,10.51301,0.009869939,0.1037628,2.228989
816,28.0,11.0,80.0,28.99689,0.00161026,0.04669255,11.01211,0.007673897,0.08450583,1.809836
817,28.0,11.5,80.0,28.99939,0.001602891,0.04648286,11.51535,0.007109723,0.08187091,1.761314
818,28.0,12.0,80.0,28.99594,0.001605104,0.04654151,12.02203,0.008429457,0.1013392,2.177394
819,28.5,8.0,80.0,28.98778,0.001612285,0.04673656,8.002114,0.0130491,0.1044204,2.234233
820,28.5,8.5,80.0,28.98884,0.001600861,0.04640711,8.509192,0.01271418,0.1081874,2.331267
821,28.5,9.0,80.0,28.97715,0.001605395,0.04651976,9.006207,0.01249124,0.1124987,2.4183
822,28.5,9.5,80.0,28.9599,0.001610975,0.04665369,9.515838,0.01304722,0.1241553,2.66121
823,28.5,10.0,80.0,28.99969,0.001606657,0.04659254,10.01553,0.01191251,0.1193101,2.560713
824,28.5,10.5,80.0,28.9543,0.001602432,0.04639731,10.51317,0.009832133,0.1033669,2.227864
825,28.5,11.0,80.0,28.95152,0.00160743,0.04653753,11.01217,0.007506151,0.08265904,1.77618
826,28.5,11.5,80.0,28.96573,0.001612776,0.04671524,11.5153,0.007106309,0.08183124,1.751703
827,28.5,12.0,80.0,28.9997,0.001605319,0.04655376,12.02191,0.008554242,0.1028383,2.209023
828,29.0,8.0,80.0,29.94963,0.001605489,0.0480838,8.002278,0.01316566,0.1053552,2.191076
829,29.0,8.5,80.0,29.91613,0.001612821,0.04824936,8.509196,0.01295646,0.110249,2.284985
830,29.0,9.0,80.0,29.9448,0.001609336,0.04819125,9.006091,0.01250648,0.1126345,2.337239
831,29.0,9.5,80.0,29.91551,0.00160414,0.04798866,9.515737,0.01277802,0.1215923,2.53377
832,29.0,10.0,80.0,29.92274,0.001608614,0.04813412,10.01552,0.01198828,0.1200689,2.494465
833,29.0,10.5,80.0,29.92753,0.001602518,0.0479594,10.51325,0.009956816,0.1046785,2.182648
834,29.0,11.0,80.0,29.90446,0.001606643,0.04804579,11.01236,0.00770534,0.08485399,1.766107
835,29.0,11.5,80.0,29.92438,0.001601481,0.04792333,11.51547,0.007047608,0.08115651,1.693466
836,29.0,12.0,80.0,29.93107,0.001608301,0.04813816,12.02212,0.008176784,0.09830225,2.042086
837,29.5,8.0,80.0,29.9162,0.001610369,0.04817612,8.002242,0.01304119,0.1043588,2.166193
838,29.5,8.5,80.0,29.94679,0.001608482,0.04816888,8.509321,0.01266637,0.1077823,2.237591
839,29.5,9.0,80.0,29.90272,0.001607049,0.04805514,9.006405,0.01234198,0.1111569,2.313111
840,29.5,9.5,80.0,29.94621,0.00160848,0.04816788,9.516011,0.01301831,0.1238823,2.571887
841,29.5,10.0,80.0,29.95309,0.001610339,0.04823464,10.01545,0.01201685,0.1203541,2.495181
842,29.5,10.5,80.0,29.95374,0.001611096,0.04825835,10.51318,0.009919842,0.1042891,2.161058
843,29.5,11.0,80.0,29.95411,0.001610389,0.04823776,11.01218,0.007928867,0.08731408,1.810077
844,29.5,11.5,80.0,29.95373,0.001609227,0.04820235,11.51529,0.007266593,0.0836769,1.735951
845,29.5,12.0,80.0,29.95358,0.001614151,0.04834959,12.02201,0.008224146,0.09887077,2.044914
846,30.0,8.0,80.0,31.03601,0.001616979,0.05018457,8.002225,0.01314215,0.1051665,2.095593
847,30.0,8.5,80.0,30.98966,0.001611243,0.04993187,8.509088,0.01272309,0.1082619,2.168192
848,30.0,9.0,80.0,31.03761,0.001612993,0.05006344,9.006017,0.01262251,0.1136785,2.270689
849,30.0,9.5,80.0,31.03487,0.00161606,0.05015423,9.515471,0.01336382,0.1271631,2.535441
850,30.0,10.0,80.0,31.02777,0.001613687,0.0500691,10.01502,0.0118959,0.1191376,2.379464
851,30.0,10.5,80.0,31.03167,0.001613696,0.05007569,10.51287,0.009977299,0.10489,2.09463
852,30.0,11.0,80.0,31.03424,0.001614684,0.05011049,11.01232,0.007618429,0.08389659,1.674232
853,30.0,11.5,80.0,31.01425,0.001614347,0.05006776,11.51524,0.00717233,0.08259109,1.649586
854,30.0,12.0,80.0,30.99819,0.00161445,0.05004505,12.02198,0.008296391,0.09973903,1.992985
855,30.5,8.0,80.0,31.03002,0.001613074,0.0500537,8.002134,0.01287792,0.1030508,2.058806
856,30.5,8.5,80.0,31.00271,0.001614099,0.05004144,8.50902,0.01278271,0.1087683,2.173565
857,30.5,9.0,80.0,31.03148,0.001614676,0.05010579,9.00627,0.01257867,0.1132869,2.260955
858,30.5,9.5,80.0,30.99822,0.001615864,0.05008891,9.51594,0.01316646,0.1252912,2.501376
859,30.5,10.0,80.0,31.02759,0.001611597,0.05000398,10.0152,0.01174884,0.117667,2.353153
860,30.5,10.5,80.0,31.00968,0.001615096,0.0500836,10.51308,0.009914338,0.1042302,2.081125
861,30.5,11.0,80.0,30.99455,0.001613772,0.05001812,11.01228,0.008113076,0.08934344,1.786222
862,30.5,11.5,80.0,30.99946,0.001613164,0.05000721,11.51505,0.007215684,0.083089,1.66154
863,30.5,12.0,80.0,31.00376,0.001613486,0.05002413,12.02181,0.008442468,0.1014937,2.028896
864,31.0,8.0,80.0,31.97762,0.001622942,0.05189782,8.002029,0.01272835,0.1018526,1.962561
865,31.0,8.5,80.0,31.97665,0.001622751,0.05189013,8.50909,0.01269115,0.1079901,2.08113
866,31.0,9.0,80.0,31.99124,0.001622543,0.05190716,9.006025,0.01238963,0.1115813,2.149632
867,31.0,9.5,80.0,32.01738,0.001627569,0.0521105,9.515885,0.0129709,0.1234296,2.368612
868,31.0,10.0,80.0,31.97577,0.001623095,0.05189972,10.0151,0.01152723,0.1154464,2.224413
869,31.0,10.5,80.0,31.98209,0.001627371,0.05204672,10.51299,0.009901563,0.104095,2.000031
870,31.0,11.0,80.0,32.00526,0.001628257,0.0521128,11.01208,0.007685197,0.08463002,1.623978
871,31.0,11.5,80.0,32.01226,0.001619596,0.05184693,11.51521,0.007305862,0.08412851,1.622633
872,31.0,12.0,80.0,31.97712,0.001626806,0.05202057,12.02182,0.008262526,0.09933057,1.909448
873,31.5,8.0,80.0,31.98577,0.0016215,0.05186493,8.002028,0.01303706,0.1043229,2.011434
874,31.5,8.5,80.0,32.01645,0.001623638,0.05198311,8.509188,0.0129577,0.1102595,2.121064
875,31.5,9.0,80.0,31.97276,0.001625397,0.05196843,9.006184,0.01240438,0.1117161,2.149692
876,31.5,9.5,80.0,32.0225,0.00162356,0.05199045,9.515775,0.0130411,0.1240962,2.386904
877,31.5,10.0,80.0,31.98344,0.001622894,0.05190574,10.01534,0.01198028,0.1199866,2.311626
878,31.5,10.5,80.0,32.00376,0.001626746,0.05206199,10.51306,0.009800396,0.1030322,1.979028
879,31.5,11.0,80.0,32.00771,0.001626687,0.05206652,11.01215,0.007506849,0.08266656,1.58771
880,31.5,11.5,80.0,31.98458,0.001626101,0.05201016,11.51522,0.0072043,0.0829591,1.595056
881,31.5,12.0,80.0,32.01576,0.001625987,0.0520572,12.02194,0.008544126,0.102717,1.973155
882,32.0,8.0,80.0,33.02775,0.001644084,0.05430039,8.002172,0.01322104,0.105797,1.948366
883,32.0,8.5,80.0,33.01754,0.001645038,0.0543151,8.509147,0.01289053,0.1096874,2.019464
884,32.0,9.0,80.0,32.99812,0.001640443,0.05413152,9.006147,0.01248448,0.1124371,2.077109
885,32.0,9.5,80.0,33.02516,0.001643336,0.05427144,9.515622,0.01311676,0.1248141,2.299812
886,32.0,10.0,80.0,33.00467,0.001638755,0.05408658,10.01521,0.01182259,0.1184057,2.189188
887,32.0,10.5,80.0,33.03104,0.001648939,0.05446617,10.51288,0.01026045,0.1078669,1.980438
888,32.0,11.0,80.0,33.00632,0.001642857,0.05422467,11.01217,0.007519796,0.08280925,1.527151
889,32.0,11.5,80.0,33.00655,0.001641736,0.05418804,11.51515,0.007039025,0.08105547,1.495818
890,32.0,12.0,80.0,33.01828,0.00164391,0.05427908,12.0218,0.008412849,0.1011376,1.863289
891,32.5,8.0,80.0,33.01886,0.001645274,0.05432506,8.001945,0.01300086,0.1040322,1.914994
892,32.5,8.5,80.0,33.01119,0.001643389,0.05425024,8.508751,0.01297527,0.1104034,2.035076
893,32.5,9.0,80.0,33.02081,0.001644501,0.05430275,9.005745,0.01224496,0.110275,2.030743
894,32.5,9.5,80.0,33.01688,0.001644803,0.05430628,9.515509,0.01317658,0.1253819,2.308791
895,32.5,10.0,80.0,33.0151,0.001645833,0.05433736,10.01506,0.01199645,0.1201452,2.211097
896,32.5,10.5,80.0,33.02262,0.001642649,0.05424456,10.51292,0.009821125,0.1032487,1.903393
897,32.5,11.0,80.0,33.01352,0.001645881,0.05433631,11.012,0.008001603,0.08811364,1.621635
898,32.5,11.5,80.0,33.02294,0.001643065,0.05425883,11.51506,0.007046707,0.08114325,1.495485
899,32.5,12.0,80.0,33.02353,0.001643501,0.0542742,12.02177,0.008492492,0.1020948,1.881092
900,33.0,8.0,80.0,34.01097,0.001679442,0.05711946,8.002006,0.01312402,0.1050185,1.838577
901,33.0,8.5,80.0,34.0095,0.001676457,0.05701547,8.509064,0.01275183,0.1085062,1.9031
902,33.0,9.0,80.0,34.0125,0.00167566,0.05699341,9.00611,0.01213484,0.1092877,1.91755
903,33.0,9.5,80.0,34.02371,0.001675948,0.05702196,9.515758,0.01339887,0.1275004,2.235988
904,33.0,10.0,80.0,34.02379,0.001672675,0.05691072,10.0154,0.01217173,0.1219048,2.142035
905,33.0,10.5,80.0,34.01628,0.001674525,0.05696113,10.51309,0.009787275,0.1028945,1.806398
906,33.0,11.0,80.0,34.01809,0.001675728,0.05700507,11.01244,0.007733943,0.08516962,1.494071
907,33.0,11.5,80.0,34.02378,0.001676482,0.05704024,11.51528,0.007461083,0.08591649,1.506243
908,33.0,12.0,80.0,34.01316,0.001675828,0.0570002,12.02201,0.00851176,0.1023285,1.79523
909,33.5,8.0,80.0,34.01884,0.001673703,0.05693745,8.002131,0.01333476,0.1067065,1.874101
910,33.5,8.5,80.0,34.02742,0.001676492,0.05704671,8.508945,0.01268718,0.1079546,1.892389
911,33.5,9.0,80.0,34.0221,0.001679454,0.05713854,9.006238,0.01246471,0.1122602,1.964701
912,33.5,9.5,80.0,34.01559,0.001673587,0.05692803,9.515835,0.01349949,0.1284589,2.256514
913,33.5,10.0,80.0,34.02579,0.001676203,0.05703412,10.01532,0.01206555,0.1208403,2.118738
914,33.5,10.5,80.0,34.01558,0.001678031,0.05707919,10.51319,0.01018395,0.1070658,1.875741
915,33.5,11.0,80.0,34.01444,0.001677374,0.05705493,11.01223,0.007662431,0.08438044,1.478933
916,33.5,11.5,80.0,34.01826,0.001675864,0.05700996,11.5152,0.00708454,0.08157991,1.430977
917,33.5,12.0,80.0,34.01844,0.001675299,0.05699106,12.02167,0.008458392,0.101684,1.78421
918,34.0,8.0,80.0,34.94816,0.001728585,0.06041086,8.00214,0.01302725,0.1042459,1.725615
919,34.0,8.5,80.0,34.95021,0.001726195,0.06033086,8.509007,0.01295594,0.1102421,1.827293
920,34.0,9.0,80.0,34.94737,0.001726584,0.06033958,9.006068,0.01258359,0.1133286,1.878181
921,34.0,9.5,80.0,34.94306,0.001728088,0.06038468,9.515794,0.01287978,0.1225614,2.029676
922,34.0,10.0,80.0,34.94464,0.001728305,0.06039499,10.01534,0.01201749,0.1203592,1.992867
923,34.0,10.5,80.0,34.94788,0.001726716,0.06034508,10.51318,0.01002985,0.1054456,1.747378
924,34.0,11.0,80.0,34.94267,0.001724087,0.0602442,11.01239,0.00762782,0.08400052,1.394334
925,34.0,11.5,80.0,34.94638,0.001724695,0.06027183,11.51548,0.00715004,0.08233611,1.36608
926,34.0,12.0,80.0,34.96948,0.001729474,0.0604788,12.02179,0.008526484,0.1025036,1.694868
927,34.5,8.0,80.0,34.95219,0.001723838,0.06025191,8.002009,0.01311426,0.1049404,1.741695
928,34.5,8.5,80.0,34.94922,0.001724809,0.06028072,8.508922,0.01296094,0.1102836,1.829501
929,34.5,9.0,80.0,34.9572,0.0017294,0.06045498,9.005977,0.01221394,0.1099985,1.819511
930,34.5,9.5,80.0,34.9574,0.001720248,0.06013542,9.51577,0.01277339,0.1215486,2.021249
931,34.5,10.0,80.0,34.94612,0.001722935,0.0602099,10.01536,0.0119465,0.1196486,1.987191
932,34.5,10.5,80.0,34.95585,0.001722921,0.06022616,10.51312,0.009965575,0.1047693,1.739598
933,34.5,11.0,80.0,34.94918,0.001722796,0.06021029,11.01216,0.007555859,0.08320631,1.381929
934,34.5,11.5,80.0,34.95617,0.001725387,0.06031292,11.51521,0.007305487,0.08412422,1.394796
935,34.5,12.0,80.0,34.94905,0.001725236,0.06029536,12.022,0.008460497,0.1017121,1.686897
936,35.0,8.0,80.0,35.98076,0.001812112,0.06520117,8.002053,0.01267466,0.1014233,1.555544
937,35.0,8.5,80.0,35.98858,0.001809887,0.06513529,8.508866,0.0124863,0.1062442,1.631132
938,35.0,9.0,80.0,35.9785,0.001801343,0.06480961,9.005989,0.01271178,0.1144821,1.766437
939,35.0,9.5,80.0,35.97452,0.001802832,0.06485602,9.515542,0.01272657,0.1211002,1.867216
940,35.0,10.0,80.0,35.97168,0.001805805,0.06495784,10.01509,0.0119827,0.1200078,1.847472
941,35.0,10.5,80.0,35.9822,0.001795275,0.06459796,10.51291,0.00993868,0.1044844,1.617457
942,35.0,11.0,80.0,35.99092,0.001806507,0.06501783,11.01197,0.007299485,0.08038168,1.236302
943,35.0,11.5,80.0,35.96971,0.001798236,0.06468201,11.515,0.007182309,0.0827043,1.278629
944,35.0,12.0,80.0,36.00039,0.001807914,0.06508562,12.02182,0.00868736,0.1044379,1.604623
945,25.0,8.0,85.0,35.97016,0.001808556,0.06505407,8.002101,0.01294917,0.1036206,1.592838
946,25.0,8.5,85.0,35.99649,0.001805352,0.06498633,8.508831,0.01289861,0.1097521,1.688849
947,25.0,9.0,85.0,35.97095,0.001800894,0.06477987,9.006156,0.01257297,0.1132341,1.747983
948,25.0,9.5,85.0,35.99409,0.001805455,0.06498569,9.51563,0.01295902,0.1233133,1.897545
949,25.0,10.0,85.0,35.98199,0.00180289,0.06487158,10.01523,0.01193596,0.1195414,1.842739
950,25.0,10.5,85.0,35.99317,0.001801948,0.06485783,10.51301,0.01021654,0.1074066,1.656031
951,25.0,11.0,85.0,35.96723,0.001801163,0.06478284,11.01224,0.007747085,0.08531273,1.316903
952,25.0,11.5,85.0,35.98247,0.001801161,0.06481022,11.51522,0.007169695,0.08256059,1.273882
953,25.0,12.0,85.0,36.00477,0.001807773,0.06508845,12.02182,0.008447139,0.10155,1.560184
954,25.5,8.0,85.0,26.06054,0.001932623,0.05036519,8.001857,0.01283016,0.1026651,2.038414
955,25.5,8.5,85.0,26.48565,0.001632215,0.04323028,8.508898,0.01264276,0.1075759,2.488439
956,25.5,9.0,85.0,26.48144,0.001638234,0.04338281,9.005988,0.01279129,0.1151982,2.655388
957,25.5,9.5,85.0,26.47936,0.001637376,0.04335667,9.515496,0.01314007,0.1250343,2.883853
958,25.5,10.0,85.0,26.47096,0.001632233,0.04320676,10.01512,0.01218574,0.1220417,2.824598
959,25.5,10.5,85.0,26.46171,0.001635363,0.0432745,10.51293,0.009820555,0.1032429,2.385767
960,25.5,11.0,85.0,26.45548,0.001633649,0.04321897,11.01184,0.007666146,0.08441836,1.953271
961,25.5,11.5,85.0,26.47596,0.001630327,0.04316447,11.51491,0.007119408,0.08197933,1.899232
962,25.5,12.0,85.0,26.45458,0.001633018,0.04320081,12.02147,0.008216917,0.09877941,2.286518
963,26.0,8.0,85.0,26.46112,0.001630404,0.04314232,8.001541,0.01298905,0.1039324,2.409059
964,26.0,8.5,85.0,26.47651,0.001637663,0.0433596,8.508551,0.01297092,0.1103637,2.545313
965,26.0,9.0,85.0,26.47039,0.00163525,0.04328569,9.005671,0.01274921,0.1148152,2.652498
966,26.0,9.5,85.0,26.45223,0.001630771,0.04313754,9.515454,0.01250655,0.1190055,2.758745
967,26.0,10.0,85.0,26.46338,0.001633189,0.04321971,10.01506,0.01217888,0.1219723,2.822145
968,26.0,10.5,85.0,26.46681,0.001636955,0.04332497,10.51294,0.009719779,0.1021834,2.358535
969,26.0,11.0,85.0,26.46261,0.001638255,0.04335252,11.01197,0.007310094,0.08049853,1.856836
970,26.0,11.5,85.0,26.45754,0.00163505,0.04325939,11.51502,0.006926244,0.07975585,1.843666
971,26.0,12.0,85.0,26.48202,0.001633439,0.04325677,12.02156,0.008466148,0.1017763,2.35284
972,26.5,8.0,85.0,27.46742,0.001612752,0.04429815,8.00188,0.0129125,0.1033243,2.332474
973,26.5,8.5,85.0,27.4821,0.001621296,0.04455661,8.508879,0.01309005,0.1113816,2.499777
974,26.5,9.0,85.0,27.50132,0.001622187,0.04461228,9.005971,0.01266179,0.1140317,2.55606
975,26.5,9.5,85.0,27.47134,0.001618864,0.04447237,9.515485,0.0127597,0.1214148,2.730117
976,26.5,10.0,85.0,27.49473,0.001617805,0.04448112,10.01513,0.01148438,0.1150176,2.585762
977,26.5,10.5,85.0,27.50879,0.001619439,0.0445488,10.51294,0.00955618,0.1004636,2.255135
978,26.5,11.0,85.0,27.49728,0.001625656,0.04470111,11.01204,0.007560193,0.08325312,1.86244
979,26.5,11.5,85.0,27.48884,0.001620489,0.04454537,11.51502,0.006987411,0.08046019,1.806252
980,26.5,12.0,85.0,27.46911,0.001617648,0.04443536,12.0217,0.00848598,0.1020159,2.295827
981,27.0,8.0,85.0,27.48519,0.001622512,0.04459505,8.001896,0.01291717,0.1033619,2.317788
982,27.0,8.5,85.0,27.50176,0.001616286,0.0444507,8.508739,0.0128853,0.1096376,2.466499
983,27.0,9.0,85.0,27.49181,0.001616869,0.04445067,9.005797,0.01248616,0.1124478,2.529721
984,27.0,9.5,85.0,27.50612,0.001619077,0.04453453,9.515412,0.01269612,0.1208088,2.712699
985,27.0,10.0,85.0,27.50301,0.00161897,0.04452655,10.01515,0.01177766,0.1179551,2.649095
986,27.0,10.5,85.0,27.51044,0.001620202,0.04457247,10.51288,0.01009322,0.1061088,2.38059
987,27.0,11.0,85.0,27.50665,0.001616837,0.04447377,11.01181,0.007512915,0.08273081,1.860216
